ts_event,publisher_id,product_id,open,high,low,close,volume
1641227700000000000,2,4755,394220000000,394220000000,393720000000,393900000000,1804
1641227700000000000,2,4941,404490000000,404490000000,404030000000,404130000000,810
1641227700000000000,2,2391,252520000000,252620000000,252210000000,252340000000,1666
1641227700000000000,2,5621,52490000000,52505000000,52425000000,52425000000,5716
1641227700000000000,2,5321,135060000000,135060000000,134940000000,134990000000,2486
1641227700000000000,2,6978,176440000000,176440000000,176250000000,176250000000,367
1641227700000000000,2,11291,52330000000,52340000000,52330000000,52335000000,3083
1641227700000000000,2,7407,163900000000,163910000000,163550000000,163600000000,1557
1641227700000000000,2,10930,220590000000,220700000000,220420000000,220470000000,1790
1641227700000000000,2,5099,206990000000,207080000000,206840000000,206840000000,935
1641227700000000000,2,7085,76145000000,76165000000,76110000000,76110000000,1844
1641227760000000000,2,5321,134980000000,134980000000,134840000000,134910000000,2213
1641227760000000000,2,10806,493910000000,493910000000,493750000000,493750000000,129
1641227760000000000,2,1018,207950000000,207975000000,207720000000,207750000000,4484
1641227760000000000,2,2920,57110000000,57120000000,57070000000,57070000000,849
1641227760000000000,2,2391,252340000000,252450000000,252190000000,252270000000,1572
1641227760000000000,2,11438,143430000000,143510000000,143430000000,143510000000,2608
1641227760000000000,2,4755,393940000000,393950000000,393660000000,393800000000,1809
1641227760000000000,2,8216,160840000000,160905000000,160840000000,160905000000,1682
1641227760000000000,2,27,181320000000,181440000000,181320000000,181380000000,26678
1641227760000000000,2,7407,163620000000,163650000000,163570000000,163570000000,1910
1641227760000000000,2,11291,52335000000,52335000000,52320000000,52330000000,3098
1641227760000000000,2,10579,155070000000,155070000000,155070000000,155070000000,2
1641227760000000000,2,6978,176200000000,176200000000,176170000000,176170000000,24
1641227760000000000,2,5621,52420000000,52450000000,52415000000,52430000000,6947
1641227760000000000,2,508,224350000000,224350000000,224240000000,224300000000,572
1641227760000000000,2,7085,76090000000,76110000000,76050000000,76090000000,6740
1641227760000000000,2,5099,206820000000,206860000000,206730000000,206730000000,994
1641227760000000000,2,7119,331680000000,331850000000,331680000000,331790000000,7975
1641227760000000000,2,10930,220470000000,220520000000,220350000000,220420000000,1223
1641227760000000000,2,5993,161670000000,161800000000,161660000000,161710000000,4866
1641227760000000000,2,6741,265650000000,265810000000,265650000000,265785000000,937
1641227760000000000,2,2429,62620000000,62650000000,62620000000,62645000000,5933
1641227760000000000,2,986,166670000000,166670000000,166630000000,166630000000,583
1641227760000000000,2,5966,169840000000,169950000000,169840000000,169940000000,1470
1641227760000000000,2,4941,404220000000,404500000000,404220000000,404500000000,998
1641227760000000000,2,6189,58650000000,58670000000,58645000000,58670000000,2407
1641227760000000000,2,2807,156030000000,156110000000,156000000000,156020000000,2469
1641227760000000000,2,2556,118895000000,118900000000,118840000000,118860000000,5643
1641227760000000000,2,1763,206300000000,206300000000,206200000000,206200000000,260
1641227760000000000,2,11317,52650000000,52700000000,52630000000,52690000000,10095
1641227820000000000,2,10579,155020000000,155020000000,155010000000,155010000000,112
1641227820000000000,2,2920,57050000000,57060000000,57030000000,57040000000,2496
1641227820000000000,2,10930,220400000000,220410000000,220280000000,220310000000,758
1641227820000000000,2,7119,331800000000,331800000000,331370000000,331520000000,16234
1641227820000000000,2,7085,76080000000,76120000000,76070000000,76120000000,1591
1641227820000000000,2,986,166620000000,166620000000,166490000000,166590000000,1214
1641227820000000000,2,2391,252190000000,252190000000,251725000000,251920000000,3322
1641227820000000000,2,2429,62645000000,62650000000,62610000000,62615000000,2662
1641227820000000000,2,5621,52410000000,52420000000,52380000000,52390000000,5027
1641227820000000000,2,5321,134870000000,134940000000,134860000000,134940000000,1955
1641227820000000000,2,11317,52680000000,52710000000,52670000000,52710000000,4924
1641227820000000000,2,1763,206200000000,206200000000,206090000000,206105000000,636
1641227820000000000,2,2556,118850000000,118850000000,118790000000,118790000000,4998
1641227820000000000,2,4755,393740000000,393740000000,393180000000,393320000000,790
1641227820000000000,2,6978,176180000000,176180000000,176150000000,176150000000,183
1641227820000000000,2,11291,52335000000,52350000000,52335000000,52350000000,844
1641227820000000000,2,5993,161700000000,161720000000,161570000000,161590000000,8543
1641227820000000000,2,2807,156000000000,156020000000,155960000000,156010000000,1918
1641227820000000000,2,5099,206720000000,206780000000,206640000000,206650000000,997
1641227820000000000,2,10806,493900000000,494100000000,493780000000,493780000000,238
1641227820000000000,2,508,224290000000,224350000000,224170000000,224270000000,1010
1641227820000000000,2,7407,163540000000,163540000000,163400000000,163440000000,2296
1641227820000000000,2,6189,58665000000,58690000000,58665000000,58680000000,2594
1641227820000000000,2,1018,207700000000,207850000000,207700000000,207830000000,2089
1641227820000000000,2,27,181380000000,181395000000,181190000000,181270000000,24020
1641227820000000000,2,8216,160905000000,160980000000,160900000000,160920000000,2763
1641227820000000000,2,4941,404560000000,404650000000,404390000000,404450000000,840
1641227820000000000,2,5966,169930000000,169960000000,169890000000,169900000000,895
1641227820000000000,2,11438,143510000000,143540000000,143480000000,143480000000,1709
1641227820000000000,2,6741,265810000000,265850000000,265750000000,265810000000,759
1641227880000000000,2,5321,134920000000,134920000000,134890000000,134920000000,502
1641227880000000000,2,2807,155980000000,155980000000,155880000000,155910000000,2448
1641227880000000000,2,6978,176160000000,176270000000,176140000000,176270000000,484
1641227880000000000,2,6741,265830000000,265870000000,265740000000,265780000000,1051
1641227880000000000,2,2391,251870000000,251870000000,251720000000,251760000000,616
1641227880000000000,2,986,166510000000,166610000000,166500000000,166590000000,346
1641227880000000000,2,7085,76110000000,76130000000,76070000000,76130000000,4528
1641227880000000000,2,4941,404400000000,404400000000,403790000000,404135000000,1485
1641227880000000000,2,5099,206660000000,206770000000,206660000000,206770000000,372
1641227880000000000,2,8216,160910000000,160960000000,160890000000,160950000000,3653
1641227880000000000,2,7119,331480000000,331560000000,331410000000,331560000000,9008
1641227880000000000,2,1018,207780000000,207890000000,207740000000,207760000000,2280
1641227880000000000,2,10930,220300000000,220300000000,220240000000,220270000000,713
1641227880000000000,2,11291,52360000000,52365000000,52335000000,52335000000,5205
1641227880000000000,2,2556,118780000000,118810000000,118775000000,118775000000,4213
1641227880000000000,2,11317,52680000000,52720000000,52670000000,52710000000,2951
1641227880000000000,2,2429,62610000000,62620000000,62585000000,62615000000,7602
1641227880000000000,2,7407,163440000000,163440000000,163400000000,163420000000,511
1641227880000000000,2,10579,154940000000,155030000000,154940000000,155030000000,87
1641227880000000000,2,5621,52390000000,52390000000,52380000000,52390000000,5108
1641227880000000000,2,508,224230000000,224230000000,224160000000,224160000000,11
1641227880000000000,2,10806,494210000000,494460000000,494210000000,494410000000,268
1641227880000000000,2,11438,143480000000,143480000000,143420000000,143440000000,1865
1641227880000000000,2,5966,169920000000,169980000000,169920000000,169970000000,398
1641227880000000000,2,4755,393150000000,393240000000,392880000000,392910000000,646
1641227880000000000,2,27,181260000000,181270000000,181145000000,181250000000,25303
1641227880000000000,2,6189,58680000000,58700000000,58660000000,58700000000,3499
1641227880000000000,2,5993,161550000000,161640000000,161550000000,161600000000,2951
1641227880000000000,2,1763,206050000000,206130000000,206030000000,206130000000,522
1641227880000000000,2,2920,57030000000,57065000000,57030000000,57060000000,547
1641227940000000000,2,6978,176310000000,176310000000,176240000000,176240000000,21
1641227940000000000,2,11317,52710000000,52715000000,52700000000,52700000000,1883
1641227940000000000,2,11291,52335000000,52350000000,52335000000,52345000000,3559
1641227940000000000,2,5993,161590000000,161620000000,161540000000,161570000000,2453
1641227940000000000,2,5099,206730000000,206780000000,206650000000,206700000000,425
1641227940000000000,2,10806,494410000000,494720000000,494410000000,494720000000,362
1641227940000000000,2,2391,251730000000,251730000000,251680000000,251680000000,402
1641227940000000000,2,5621,52390000000,52415000000,52390000000,52410000000,7781
1641227940000000000,2,5321,134900000000,134920000000,134860000000,134910000000,1330
1641227940000000000,2,6741,265820000000,265820000000,265730000000,265770000000,477
1641227940000000000,2,10579,155030000000,155030000000,155030000000,155030000000,1
1641227940000000000,2,10930,220300000000,220320000000,220230000000,220320000000,1477
1641227940000000000,2,7119,331590000000,331630000000,331480000000,331540000000,12815
1641227940000000000,2,8216,160930000000,160980000000,160920000000,160980000000,1469
1641227940000000000,2,4755,392950000000,393060000000,392940000000,393000000000,787
1641227940000000000,2,4941,404230000000,404480000000,404230000000,404480000000,618
1641227940000000000,2,11438,143440000000,143450000000,143430000000,143450000000,1536
1641227940000000000,2,986,166540000000,166560000000,166490000000,166530000000,804
1641227940000000000,2,2920,57070000000,57080000000,57070000000,57070000000,210
1641227940000000000,2,7407,163440000000,163510000000,163440000000,163490000000,484
1641227940000000000,2,2807,155940000000,155940000000,155820000000,155820000000,1590
1641227940000000000,2,27,181270000000,181270000000,181210000000,181230000000,16126
1641227940000000000,2,7085,76130000000,76210000000,76130000000,76200000000,2923
1641227940000000000,2,1763,206150000000,206190000000,206120000000,206180000000,599
1641227940000000000,2,2556,118780000000,118785000000,118720000000,118740000000,3608
1641227940000000000,2,6189,58690000000,58700000000,58690000000,58695000000,1732
1641227940000000000,2,1018,207740000000,207740000000,207530000000,207540000000,3498
1641227940000000000,2,5966,169990000000,170090000000,169990000000,170090000000,125
1641227940000000000,2,2429,62615000000,62620000000,62585000000,62585000000,3829
1641227940000000000,2,508,224155000000,224380000000,224155000000,224340000000,1895
1641228000000000000,2,508,224310000000,224430000000,224310000000,224330000000,722
1641228000000000000,2,986,166570000000,166760000000,166570000000,166760000000,2307
1641228000000000000,2,10806,494720000000,494970000000,494680000000,494970000000,622
1641228000000000000,2,5966,170105000000,170160000000,170080000000,170140000000,1775
1641228000000000000,2,5099,206730000000,206770000000,206720000000,206770000000,234
1641228000000000000,2,10930,220330000000,220360000000,220260000000,220360000000,1658
1641228000000000000,2,1763,206180000000,206350000000,206180000000,206350000000,353
1641228000000000000,2,2429,62585000000,62595000000,62570000000,62590000000,6257
1641228000000000000,2,7085,76205000000,76260000000,76200000000,76210000000,3712
1641228000000000000,2,1018,207560000000,207700000000,207530000000,207680000000,1686
1641228000000000000,2,11291,52345000000,52355000000,52345000000,52355000000,681
1641228000000000000,2,2920,57070000000,57080000000,57060000000,57080000000,1529
1641228000000000000,2,6741,265850000000,265960000000,265840000000,265920000000,539
1641228000000000000,2,5621,52420000000,52450000000,52420000000,52450000000,8222
1641228000000000000,2,11438,143450000000,143620000000,143430000000,143600000000,3009
1641228000000000000,2,2807,155830000000,155840000000,155690000000,155730000000,9779
1641228000000000000,2,5993,161580000000,161840000000,161580000000,161840000000,5752
